AC1KRZ_000223	sp|O74396|VPS91_SCHPO	sp|O74396|VPS91_SCHPO Vacuolar protein sorting-associated protein vps901 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vps901 PE=1 SV=4	1.21e-13	77.0
AC1KRZ_000249	sp|P38156|MAL31_YEAST	sp|P38156|MAL31_YEAST Maltose permease MAL31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL31 PE=1 SV=1	1.22e-127	389
AC1KRZ_000250	sp|Q6L732|KANJ_STRKN	sp|Q6L732|KANJ_STRKN Kanamycin B dioxygenase OS=Streptomyces kanamyceticus OX=1967 GN=kanJ PE=1 SV=1	9.04e-26	106
AC1KRZ_001636	sp|Q9UNA4|POLI_HUMAN	sp|Q9UNA4|POLI_HUMAN DNA polymerase iota OS=Homo sapiens OX=9606 GN=POLI PE=1 SV=3	4.80e-40	157
AC1KRZ_001664	sp|P49374|HGT1_KLULA	sp|P49374|HGT1_KLULA High-affinity glucose transporter OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=HGT1 PE=3 SV=1	2.09e-19	95.9
AC1KRZ_001672	sp|O94437|YFI3_SCHPO	sp|O94437|YFI3_SCHPO Abhydrolase domain-containing protein C22H12.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC22H12.03 PE=3 SV=1	1.10e-35	135
AC1KRZ_001673	sp|Q4R0J7|ARD1_UROFA	sp|Q4R0J7|ARD1_UROFA D-arabinitol dehydrogenase 1 OS=Uromyces fabae OX=55588 GN=ARD1 PE=1 SV=1	3.21e-150	429
AC1KRZ_001676	sp|O14132|PIT1_SCHPO	sp|O14132|PIT1_SCHPO Sporulation protein kinase pit1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pit1 PE=1 SV=1	2.95e-79	259
AC1KRZ_001688	sp|P38156|MAL31_YEAST	sp|P38156|MAL31_YEAST Maltose permease MAL31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL31 PE=1 SV=1	1.35e-92	297
AC1KRZ_001713	sp|P38156|MAL31_YEAST	sp|P38156|MAL31_YEAST Maltose permease MAL31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL31 PE=1 SV=1	3.10e-62	217
AC1KRZ_001716	sp|I2C092|MANBB_THETO	sp|I2C092|MANBB_THETO Beta-mannosidase B OS=Thermothelomyces thermophilus OX=78579 GN=man9 PE=1 SV=1	3.65e-209	618
AC1KRZ_001724	sp|Q09752|VBA1_SCHPO	sp|Q09752|VBA1_SCHPO Vacuolar amino acid uptake transporter fnx1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fnx1 PE=2 SV=2	7.44e-105	327
AC1KRZ_001730	sp|P32795|YME1_YEAST	sp|P32795|YME1_YEAST Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YME1 PE=1 SV=1	2.13e-215	626
AC1KRZ_001732	sp|B8M9K8|TROPE_TALSN	sp|B8M9K8|TROPE_TALSN Short-chain dehydrogenase/reductase tropE OS=Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006) OX=441959 GN=tropE PE=3 SV=1	1.33e-76	238
AC1KRZ_001734	sp|Q09855|POF11_SCHPO	sp|Q09855|POF11_SCHPO F-box/WD repeat-containing protein pof11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pof11 PE=1 SV=2	9.67e-26	113
AC1KRZ_001741	sp|Q9UTJ8|RAD50_SCHPO	sp|Q9UTJ8|RAD50_SCHPO DNA repair protein rad50 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad50 PE=1 SV=3	1.03e-200	625
AC1KRZ_001774	sp|P14904|AMPL_YEAST	sp|P14904|AMPL_YEAST Vacuolar aminopeptidase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE1 PE=1 SV=2	1.63e-102	318
AC1KRZ_001799	sp|Q59ZX3|RBE1_CANAL	sp|Q59ZX3|RBE1_CANAL Repressed by EFG1 protein 1 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=RBE1 PE=1 SV=1	2.01e-15	80.1
AC1KRZ_001801	sp|P47033|PRY3_YEAST	sp|P47033|PRY3_YEAST Cell wall protein PRY3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRY3 PE=1 SV=1	1.02e-25	114
AC1KRZ_001823	sp|F2Z461|HERC6_MOUSE	sp|F2Z461|HERC6_MOUSE E3 ISG15--protein ligase Herc6 OS=Mus musculus OX=10090 GN=Herc6 PE=2 SV=1	1.86e-07	57.8
AC1KRZ_001831	sp|Q9P371|SST2_SCHPO	sp|Q9P371|SST2_SCHPO AMSH-like protease sst2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sst2 PE=1 SV=1	4.62e-74	241
AC1KRZ_001854	sp|O94365|UTP15_SCHPO	sp|O94365|UTP15_SCHPO U3 small nucleolar RNA-associated protein 15 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=utp15 PE=3 SV=1	1.68e-105	326
AC1KRZ_001871	sp|O14088|YER5_SCHPO	sp|O14088|YER5_SCHPO Uncharacterized oxidoreductase C2F3.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC2F3.05c PE=3 SV=1	5.23e-65	207
AC1KRZ_001872	sp|I2C092|MANBB_THETO	sp|I2C092|MANBB_THETO Beta-mannosidase B OS=Thermothelomyces thermophilus OX=78579 GN=man9 PE=1 SV=1	3.08e-229	669
AC1KRZ_001890	sp|P61159|FDHA_METJA	sp|P61159|FDHA_METJA F420-dependent formate dehydrogenase subunit alpha OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=fdhA PE=3 SV=2	3.48e-57	206
AC1KRZ_001911	sp|O42939|UBA2_SCHPO	sp|O42939|UBA2_SCHPO Ubiquitin-activating enzyme E1-like OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uba2 PE=1 SV=1	1.10e-132	402
AC1KRZ_001923	sp|G0RYR3|MRE11_CHATD	sp|G0RYR3|MRE11_CHATD Double-strand break repair protein MRE11 OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=MRE11 PE=1 SV=1	3.07e-190	559
AC1KRZ_001947	sp|Q10234|RT05_SCHPO	sp|Q10234|RT05_SCHPO Small ribosomal subunit protein uS5m OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrp5 PE=1 SV=1	6.10e-47	163
AC1KRZ_001954	sp|O94289|LUB1_SCHPO	sp|O94289|LUB1_SCHPO Ubiquitin homeostasis protein lub1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lub1 PE=1 SV=2	1.33e-70	247
AC1KRZ_001962	sp|O14019|HAL4_SCHPO	sp|O14019|HAL4_SCHPO Serine/threonine-protein kinase hal4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hal4 PE=1 SV=1	1.14e-48	182
AC1KRZ_001994	sp|Q13367|AP3B2_HUMAN	sp|Q13367|AP3B2_HUMAN AP-3 complex subunit beta-2 OS=Homo sapiens OX=9606 GN=AP3B2 PE=1 SV=2	1.42e-129	414
AC1KRZ_001997	sp|A0R2W9|MCA_MYCS2	sp|A0R2W9|MCA_MYCS2 Mycothiol S-conjugate amidase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mca PE=1 SV=1	5.42e-125	361
AC1KRZ_001998	sp|N1PA11|MAL11_YEASC	sp|N1PA11|MAL11_YEASC General alpha-glucoside permease OS=Saccharomyces cerevisiae (strain CEN.PK113-7D) OX=889517 GN=MAL11 PE=3 SV=1	2.77e-100	318
AC1KRZ_002008	sp|P40009|YND1_YEAST	sp|P40009|YND1_YEAST Golgi apyrase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YND1 PE=1 SV=1	8.52e-116	360
AC1KRZ_002014	sp|O14134|ELF1_SCHPO	sp|O14134|ELF1_SCHPO mRNA export factor elf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=elf1 PE=1 SV=1	1.10e-301	867
AC1KRZ_002015	sp|T2KLZ3|PLH1_FORAG	sp|T2KLZ3|PLH1_FORAG Unsaturated glucuronyl hydrolase OS=Formosa agariphila (strain DSM 15362 / KCTC 12365 / LMG 23005 / KMM 3901 / M-2Alg 35-1) OX=1347342 GN=BN863_21900 PE=1 SV=1	2.91e-61	206
AC1KRZ_002021	sp|Q9US36|KLF1_SCHPO	sp|Q9US36|KLF1_SCHPO Zinc finger protein klf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=klf1 PE=2 SV=1	8.40e-41	163
AC1KRZ_002022	sp|O34371|YTET_BACSU	sp|O34371|YTET_BACSU Putative oxidoreductase YteT OS=Bacillus subtilis (strain 168) OX=224308 GN=yteT PE=2 SV=1	6.21e-70	231
AC1KRZ_002030	sp|B0K2C2|BOLMP_THEPX	sp|B0K2C2|BOLMP_THEPX 1,2-beta-oligomannan phosphorylase OS=Thermoanaerobacter sp. (strain X514) OX=399726 GN=Teth514_1788 PE=1 SV=1	3.30e-38	142
AC1KRZ_002035	sp|P50531|RAD17_SCHPO	sp|P50531|RAD17_SCHPO Checkpoint protein rad17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad17 PE=1 SV=1	1.85e-37	149
AC1KRZ_002084	sp|O35643|AP1B1_MOUSE	sp|O35643|AP1B1_MOUSE AP-1 complex subunit beta-1 OS=Mus musculus OX=10090 GN=Ap1b1 PE=1 SV=2	1.54e-197	583
AC1KRZ_002088	sp|F4JCQ3|DG783_ARATH	sp|F4JCQ3|DG783_ARATH Putative DNA glycosylase At3g47830 OS=Arabidopsis thaliana OX=3702 GN=At3g47830 PE=3 SV=1	7.83e-49	168
AC1KRZ_002100	sp|Q09196|MLR4_SCHPO	sp|Q09196|MLR4_SCHPO Myosin regulatory light chain cdc4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cdc4 PE=1 SV=1	7.78e-59	181
AC1KRZ_002106	sp|O74852|YQ92_SCHPO	sp|O74852|YQ92_SCHPO Uncharacterized MFS-type transporter C18.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC18.02 PE=3 SV=1	1.43e-54	192
AC1KRZ_002126	sp|O94285|RPC8_SCHPO	sp|O94285|RPC8_SCHPO DNA-directed RNA polymerase III subunit rpc8 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpc25 PE=1 SV=1	3.01e-51	166
AC1KRZ_002128	sp|Q8CFJ9|WDR24_MOUSE	sp|Q8CFJ9|WDR24_MOUSE GATOR2 complex protein WDR24 OS=Mus musculus OX=10090 GN=Wdr24 PE=1 SV=1	4.99e-59	219
AC1KRZ_002130	sp|O94726|MNL1_SCHPO	sp|O94726|MNL1_SCHPO ER degradation-enhancing alpha-mannosidase-like protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mnl1 PE=3 SV=2	2.41e-143	441
AC1KRZ_002167	sp|I1S050|YCK1_GIBZE	sp|I1S050|YCK1_GIBZE Serine/threonine protein kinase YCK1 OS=Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) OX=229533 GN=YCK1 PE=3 SV=1	6.82e-141	416
AC1KRZ_002170	sp|O14325|YB7A_SCHPO	sp|O14325|YB7A_SCHPO Uncharacterized AAA domain-containing protein C16E9.10c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16E9.10c PE=1 SV=1	2.37e-295	831
AC1KRZ_002174	sp|B8MYS7|MF127_ASPFN	sp|B8MYS7|MF127_ASPFN MFS glucose transporter mfs1 OS=Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167) OX=332952 GN=mfs1 PE=2 SV=1	6.85e-107	342
AC1KRZ_002188	sp|O14351|YB45_SCHPO	sp|O14351|YB45_SCHPO Uncharacterized oxidoreductase C30D10.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC30D10.05c PE=3 SV=1	2.97e-39	142
AC1KRZ_002211	sp|M2XHE6|AVFA_DOTSN	sp|M2XHE6|AVFA_DOTSN Averufin oxidase A OS=Dothistroma septosporum (strain NZE10 / CBS 128990) OX=675120 GN=avfA PE=2 SV=1	4.24e-94	281
AC1KRZ_002214	sp|P15685|MAL61_YEASX	sp|P15685|MAL61_YEASX Maltose permease MAL61 OS=Saccharomyces cerevisiae OX=4932 GN=MAL61 PE=3 SV=1	1.32e-135	409
AC1KRZ_002221	sp|Q8T5Z7|ABCA1_DICDI	sp|Q8T5Z7|ABCA1_DICDI ABC transporter A family member 1 OS=Dictyostelium discoideum OX=44689 GN=abcA1 PE=2 SV=1	2.58e-52	200
AC1KRZ_002252	sp|G1X8P8|SPAZ_ARTOA	sp|G1X8P8|SPAZ_ARTOA Cuticle-degrading serine protease OS=Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491) OX=756982 PE=1 SV=1	4.47e-53	191
AC1KRZ_002254	sp|Q08271|GAS4_YEAST	sp|Q08271|GAS4_YEAST 1,3-beta-glucanosyltransferase GAS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAS4 PE=1 SV=1	1.29e-106	328
AC1KRZ_002255	sp|Q0P436|TM14C_DANRE	sp|Q0P436|TM14C_DANRE Transmembrane protein 14C OS=Danio rerio OX=7955 GN=tmem14c PE=3 SV=1	2.95e-13	63.5
AC1KRZ_002260	sp|B2VZQ8|MTNA_PYRTR	sp|B2VZQ8|MTNA_PYRTR Methylthioribose-1-phosphate isomerase OS=Pyrenophora tritici-repentis (strain Pt-1C-BFP) OX=426418 GN=mri1 PE=3 SV=1	8.85e-88	288
AC1KRZ_002262	sp|Q5RBD4|DHX35_PONAB	sp|Q5RBD4|DHX35_PONAB Probable ATP-dependent RNA helicase DHX35 OS=Pongo abelii OX=9601 GN=DHX35 PE=2 SV=1	9.88e-200	581
AC1KRZ_002285	sp|P11182|ODB2_HUMAN	sp|P11182|ODB2_HUMAN Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DBT PE=1 SV=4	1.27e-104	321
AC1KRZ_002288	sp|Q6CHS6|DPB4_YARLI	sp|Q6CHS6|DPB4_YARLI DNA polymerase epsilon subunit D OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=DPB4 PE=3 SV=1	6.78e-08	53.5
AC1KRZ_002317	sp|O13747|EPT1_SCHPO	sp|O13747|EPT1_SCHPO RING finger protein ETP1 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.13 PE=3 SV=1	1.84e-113	350
AC1KRZ_002335	sp|Q10325|MST2_SCHPO	sp|Q10325|MST2_SCHPO Histone acetyltransferase mst2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mst2 PE=1 SV=1	7.25e-101	316
AC1KRZ_002336	sp|B2CQK0|VOSA_AJECA	sp|B2CQK0|VOSA_AJECA Spore development regulator RYP2 OS=Ajellomyces capsulatus OX=5037 GN=RYP2 PE=1 SV=1	1.69e-48	170
AC1KRZ_002371	sp|Q8R016|BLMH_MOUSE	sp|Q8R016|BLMH_MOUSE Bleomycin hydrolase OS=Mus musculus OX=10090 GN=Blmh PE=1 SV=1	1.37e-117	354
AC1KRZ_002379	sp|C8VSE7|NPR3_EMENI	sp|C8VSE7|NPR3_EMENI Nitrogen permease regulator 3 OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=npr3 PE=3 SV=1	1.30e-81	275
AC1KRZ_002397	sp|Q8H936|CSN5_ORYSJ	sp|Q8H936|CSN5_ORYSJ COP9 signalosome complex subunit 5 OS=Oryza sativa subsp. japonica OX=39947 GN=CSN5 PE=1 SV=1	1.18e-136	395
AC1KRZ_002401	sp|O42894|RRP46_SCHPO	sp|O42894|RRP46_SCHPO Exosome complex component rrp46 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp46 PE=3 SV=1	1.42e-20	89.4
AC1KRZ_002404	sp|O43896|KIF1C_HUMAN	sp|O43896|KIF1C_HUMAN Kinesin-like protein KIF1C OS=Homo sapiens OX=9606 GN=KIF1C PE=1 SV=3	2.72e-108	351
AC1KRZ_002413	sp|P39839|YUXL_BACSU	sp|P39839|YUXL_BACSU Uncharacterized peptidase YuxL OS=Bacillus subtilis (strain 168) OX=224308 GN=yuxL PE=3 SV=3	9.94e-33	137
AC1KRZ_002414	sp|P39839|YUXL_BACSU	sp|P39839|YUXL_BACSU Uncharacterized peptidase YuxL OS=Bacillus subtilis (strain 168) OX=224308 GN=yuxL PE=3 SV=3	7.02e-38	152
AC1KRZ_002418	sp|O93884|DAS_CANBO	sp|O93884|DAS_CANBO Dihydroxyacetone synthase OS=Candida boidinii OX=5477 GN=DAS1 PE=1 SV=3	1.30e-194	571
AC1KRZ_002423	sp|O95239|KIF4A_HUMAN	sp|O95239|KIF4A_HUMAN Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3	4.49e-62	233
AC1KRZ_002427	sp|A7ETB3|MDV1_SCLS1	sp|A7ETB3|MDV1_SCLS1 Mitochondrial division protein 1 OS=Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) OX=665079 GN=mdv1 PE=3 SV=1	1.87e-124	382
AC1KRZ_002472	sp|Q12627|DLD1_KLULA	sp|Q12627|DLD1_KLULA D-lactate dehydrogenase [cytochrome], mitochondrial OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=DLD1 PE=3 SV=2	3.26e-138	414
AC1KRZ_002474	sp|A2QK68|KTND_ASPNC	sp|A2QK68|KTND_ASPNC FAD-binding monooxygenase ktnD OS=Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513) OX=425011 GN=ktnD PE=3 SV=1	1.15e-67	232
AC1KRZ_002492	sp|A0A120HYZ1|CLA4_CLACD	sp|A0A120HYZ1|CLA4_CLACD Lysine--tRNA ligase cla4 OS=Cladosporium cladosporioides OX=29917 GN=cla4 PE=2 SV=1	1.51e-104	327
AC1KRZ_002509	sp|Q5LMQ0|RL1_RUEPO	sp|Q5LMQ0|RL1_RUEPO Large ribosomal subunit protein uL1 OS=Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) OX=246200 GN=rplA PE=3 SV=1	8.83e-33	121
AC1KRZ_002523	sp|O13773|UCP7_SCHPO	sp|O13773|UCP7_SCHPO UBA domain-containing protein 7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ucp7 PE=4 SV=1	1.66e-62	225
AC1KRZ_002528	sp|P51979|HFM1_YEAST	sp|P51979|HFM1_YEAST ATP-dependent DNA helicase MER3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HFM1 PE=1 SV=3	1.59e-191	607
AC1KRZ_002535	sp|Q0U9W5|MCR1_PHANO	sp|Q0U9W5|MCR1_PHANO NADH-cytochrome b5 reductase 2 OS=Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) OX=321614 GN=MCR1 PE=3 SV=1	6.99e-121	353
AC1KRZ_002547	sp|O13969|SYTM_SCHPO	sp|O13969|SYTM_SCHPO Probable threonine--tRNA ligase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC24C9.09 PE=3 SV=2	2.85e-140	415
AC1KRZ_002549	sp|Q9URX1|YLX5_SCHPO	sp|Q9URX1|YLX5_SCHPO UNC93-like protein C922.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC922.05c PE=3 SV=1	1.39e-137	422
AC1KRZ_002562	sp|O13878|UTP17_SCHPO	sp|O13878|UTP17_SCHPO U3 small nucleolar RNA-associated protein 17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=utp17 PE=3 SV=3	2.48e-43	174
AC1KRZ_002603	sp|Q9P775|YBEG_SCHPO	sp|Q9P775|YBEG_SCHPO Uncharacterized WD repeat-containing protein C17D11.16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1711.16 PE=1 SV=1	2.13e-117	357
AC1KRZ_002609	sp|O13921|MSH1_SCHPO	sp|O13921|MSH1_SCHPO MutS protein homolog 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=msh1 PE=3 SV=2	1.44e-221	655
AC1KRZ_002613	sp|Q869Z0|Y5025_DICDI	sp|Q869Z0|Y5025_DICDI Putative protein disulfide-isomerase DDB_G0275025 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0275025 PE=1 SV=1	1.86e-41	154
